tipo,id,size_kb,truncado,falta_seccion,llm_bloqueado,sin_citas,todos_cero,cells_dash_pct
resguardo,10679,1.6,0,0,0,0,1,0
resguardo,10680,1.6,0,0,0,0,1,0
resguardo,10681,1.6,0,0,0,0,1,0
resguardo,10682,1.6,0,0,0,0,1,0
resguardo,10683,1.6,0,0,0,0,1,0
resguardo,10684,1.6,0,0,0,0,1,0
resguardo,10685,1.6,0,0,0,0,1,0
resguardo,10686,1.6,0,0,0,0,1,0
resguardo,10687,1.6,0,0,0,0,1,0
resguardo,10688,1.6,0,0,0,0,1,0
resguardo,10689,1.6,0,0,0,0,1,0
resguardo,10690,1.6,0,0,0,0,1,0
resguardo,10691,1.6,0,0,0,0,1,0
resguardo,10692,1.6,0,0,0,0,1,0
resguardo,10693,1.6,0,0,0,0,1,0
resguardo,10694,1.6,0,0,0,0,1,0
resguardo,10696,1.6,0,0,0,0,1,0
resguardo,10697,1.6,0,0,0,0,1,0
resguardo,10698,1.6,0,0,0,0,1,0
resguardo,10699,1.6,0,0,0,0,1,0
resguardo,10700,1.6,0,0,0,0,1,0
resguardo,10701,1.6,0,0,0,0,1,0
resguardo,10702,1.6,0,0,0,0,1,0
resguardo,10703,1.6,0,0,0,0,1,0
resguardo,10704,1.6,0,0,0,0,1,0
resguardo,10705,1.6,0,0,0,0,1,0
resguardo,10706,1.6,0,0,0,0,1,0
resguardo,10707,1.6,0,0,0,0,1,0
resguardo,10708,1.6,0,0,0,0,1,0
resguardo,10709,1.6,0,0,0,0,1,0
resguardo,10710,1.6,0,0,0,0,1,0
resguardo,10711,1.6,0,0,0,0,1,0
resguardo,10712,1.6,0,0,0,0,1,0
resguardo,10713,1.6,0,0,0,0,1,0
resguardo,10714,1.6,0,0,0,0,1,0
resguardo,10715,1.6,0,0,0,0,1,0
resguardo,10716,1.6,0,0,0,0,1,0
resguardo,10717,1.6,0,0,0,0,1,0
resguardo,10718,1.6,0,0,0,0,1,0
resguardo,10719,1.6,0,0,0,0,1,0
resguardo,10720,1.6,0,0,0,0,1,0
resguardo,10721,1.6,0,0,0,0,1,0
resguardo,10722,1.6,0,0,0,0,1,0
resguardo,10723,1.6,0,0,0,0,1,0
resguardo,10724,1.6,0,0,0,0,1,0
resguardo,10725,1.6,0,0,0,0,1,0
resguardo,10726,1.6,0,0,0,0,1,0
resguardo,10727,1.6,0,0,0,0,1,0
resguardo,10728,1.6,0,0,0,0,1,0
resguardo,10729,1.6,0,0,0,0,1,0
resguardo,10730,1.6,0,0,0,0,1,0
resguardo,10731,1.6,0,0,0,0,1,0
resguardo,10732,1.6,0,0,0,0,1,0
resguardo,10733,1.6,0,0,0,0,1,0
resguardo,10734,1.6,0,0,0,0,1,0
resguardo,10735,1.6,0,0,0,0,1,0
resguardo,10736,1.6,0,0,0,0,1,0
resguardo,10737,1.6,0,0,0,0,1,0
resguardo,10738,1.6,0,0,0,0,1,0
resguardo,10739,1.6,0,0,0,0,1,0
resguardo,10740,1.6,0,0,0,0,1,0
resguardo,10741,1.6,0,0,0,0,1,0
resguardo,10742,1.6,0,0,0,0,1,0
resguardo,10743,1.6,0,0,0,0,1,0
resguardo,10744,1.6,0,0,0,0,1,0
resguardo,10745,1.6,0,0,0,0,1,0
resguardo,10746,1.6,0,0,0,0,1,0
resguardo,10747,1.6,0,0,0,0,1,0
resguardo,10748,1.6,0,0,0,0,1,0
resguardo,10749,1.6,0,0,0,0,1,0
resguardo,10750,1.6,0,0,0,0,1,0
resguardo,10751,1.6,0,0,0,0,1,0
resguardo,10752,1.6,0,0,0,0,1,0
resguardo,10753,1.6,0,0,0,0,1,0
resguardo,10754,1.6,0,0,0,0,1,0
resguardo,10755,1.6,0,0,0,0,1,0
resguardo,10756,1.6,0,0,0,0,1,0
resguardo,10757,1.6,0,0,0,0,1,0
resguardo,10760,1.6,0,0,0,0,1,0
resguardo,10761,1.6,0,0,0,0,1,0
resguardo,10762,1.6,0,0,0,0,1,0
resguardo,10763,1.6,0,0,0,0,1,0
resguardo,10764,1.6,0,0,0,0,1,0
resguardo,10765,1.6,0,0,0,0,1,0
resguardo,10766,1.6,0,0,0,0,1,0
resguardo,10767,1.6,0,0,0,0,1,0
resguardo,10768,1.6,0,0,0,0,1,0
resguardo,10769,1.6,0,0,0,0,1,0
resguardo,10770,1.6,0,0,0,0,1,0
resguardo,10771,1.7,0,0,0,0,1,0
resguardo,10772,1.6,0,0,0,0,1,0
resguardo,10773,1.6,0,0,0,0,1,0
resguardo,10774,1.6,0,0,0,0,1,0
resguardo,10775,1.6,0,0,0,0,1,0
resguardo,10776,1.6,0,0,0,0,1,0
resguardo,10777,1.6,0,0,0,0,1,0
resguardo,10778,1.6,0,0,0,0,1,0
resguardo,10779,1.6,0,0,0,0,1,0
resguardo,10782,1.6,0,0,0,0,1,0
resguardo,10786,1.6,0,0,0,0,1,0
resguardo,10787,1.6,0,0,0,0,1,0
resguardo,10790,1.6,0,0,0,0,1,0
resguardo,10792,1.6,0,0,0,0,1,0
resguardo,10795,1.6,0,0,0,0,1,0
resguardo,10797,1.6,0,0,0,0,1,0
resguardo,10798,1.6,0,0,0,0,1,0
resguardo,10799,1.6,0,0,0,0,1,0
resguardo,10805,1.6,0,0,0,0,1,0
resguardo,10806,1.7,0,0,0,0,1,0
resguardo,10807,1.6,0,0,0,0,1,0
resguardo,10842,1.6,0,0,0,0,1,0
resguardo,10856,1.6,0,0,0,0,1,0
resguardo,10858,1.6,0,0,0,0,1,0
resguardo,10864,1.6,0,0,0,0,1,0
resguardo,10874,1.6,0,0,0,0,1,0
resguardo,10875,1.6,0,0,0,0,1,0
resguardo,10879,1.6,0,0,0,0,1,0
resguardo,10892,1.6,0,0,0,0,1,0
resguardo,10896,1.6,0,0,0,0,1,0
resguardo,10899,1.6,0,0,0,0,1,0
resguardo,10901,1.7,0,0,0,0,1,0
resguardo,10907,1.6,0,0,0,0,1,0
resguardo,10910,1.6,0,0,0,0,1,0
resguardo,10912,1.6,0,0,0,0,1,0
resguardo,10913,1.6,0,0,0,0,1,0
resguardo,10921,1.6,0,0,0,0,1,0
resguardo,10923,1.6,0,0,0,0,1,0
resguardo,10937,1.7,0,0,0,0,1,0
resguardo,10939,1.8,0,0,0,0,1,0
resguardo,10976,1.6,0,0,0,0,1,0
resguardo,10988,1.6,0,0,0,0,1,0
resguardo,11032,1.6,0,0,0,0,1,0
resguardo,11052,1.6,0,0,0,0,1,0
resguardo,11065,1.6,0,0,0,0,1,0
resguardo,11067,1.6,0,0,0,0,1,0
resguardo,11090,1.6,0,0,0,0,1,0
resguardo,11105,1.6,0,0,0,0,1,0
resguardo,11111,1.6,0,0,0,0,1,0
resguardo,11127,1.6,0,0,0,0,1,0
resguardo,11128,1.6,0,0,0,0,1,0
resguardo,11156,1.6,0,0,0,0,1,0
resguardo,11159,1.7,0,0,0,0,1,0
resguardo,11181,1.6,0,0,0,0,1,0
resguardo,11184,1.6,0,0,0,0,1,0
resguardo,11211,1.6,0,0,0,0,1,0
resguardo,11213,1.7,0,0,0,0,1,0
resguardo,11284,1.6,0,0,0,0,1,0
resguardo,11465,1.6,0,0,0,0,1,0
resguardo,11481,1.6,0,0,0,0,1,0
resguardo,11505,1.6,0,0,0,0,1,0
resguardo,11568,1.6,0,0,0,0,1,0
resguardo,11643,1.6,0,0,0,0,1,0
resguardo,11658,1.6,0,0,0,0,1,0
resguardo,11659,1.6,0,0,0,0,1,0
resguardo,11670,1.6,0,0,0,0,1,0
resguardo,11716,1.6,0,0,0,0,1,0
resguardo,12099,1.6,0,0,0,0,1,0
